date,is_open,tdid,did
20141024,1,13578,105411
20141025,0,13578,105412
20141026,0,13578,105413
20141027,1,13579,105414
20141028,1,13580,105415
20141029,1,13581,105416
20141030,1,13582,105417
20141031,1,13583,105418
20141101,0,13583,105419
20141102,0,13583,105420
20141103,1,13584,105421
20141104,1,13585,105422
20141105,1,13586,105423
20141106,1,13587,105424
20141107,1,13588,105425
20141108,0,13588,105426
20141109,0,13588,105427
20141110,1,13589,105428
20141111,1,13590,105429
20141112,1,13591,105430
20141113,1,13592,105431
20141114,1,13593,105432
20141115,0,13593,105433
20141116,0,13593,105434
20141117,1,13594,105435
20141118,1,13595,105436
20141119,1,13596,105437
20141120,1,13597,105438
20141121,1,13598,105439
20141122,0,13598,105440
20141123,0,13598,105441
20141124,1,13599,105442
20141125,1,13600,105443
20141126,1,13601,105444
20141127,1,13602,105445
20141128,1,13603,105446
20141129,0,13603,105447
20141130,0,13603,105448
20141201,1,13604,105449
20141202,1,13605,105450
20141203,1,13606,105451
20141204,1,13607,105452
20141205,1,13608,105453
20141206,0,13608,105454
20141207,0,13608,105455
20141208,1,13609,105456
20141209,1,13610,105457
20141210,1,13611,105458
20141211,1,13612,105459
20141212,1,13613,105460
20141213,0,13613,105461
20141214,0,13613,105462
20141215,1,13614,105463
20141216,1,13615,105464
20141217,1,13616,105465
20141218,1,13617,105466
20141219,1,13618,105467
20141220,0,13618,105468
20141221,0,13618,105469
20141222,1,13619,105470
20141223,1,13620,105471
20141224,1,13621,105472
20141225,1,13622,105473
20141226,1,13623,105474
20141227,0,13623,105475
20141228,0,13623,105476
20141229,1,13624,105477
20141230,1,13625,105478
20141231,1,13626,105479
20150101,0,13626,105480
20150102,0,13626,105481
20150103,0,13626,105482
20150104,0,13626,105483
20150105,1,13627,105484
20150106,1,13628,105485
20150107,1,13629,105486
20150108,1,13630,105487
20150109,1,13631,105488
20150110,0,13631,105489
20150111,0,13631,105490
20150112,1,13632,105491
20150113,1,13633,105492
20150114,1,13634,105493
20150115,1,13635,105494
20150116,1,13636,105495
20150117,0,13636,105496
20150118,0,13636,105497
20150119,1,13637,105498
20150120,1,13638,105499
20150121,1,13639,105500
20150122,1,13640,105501
20150123,1,13641,105502
20150124,0,13641,105503
20150125,0,13641,105504
20150126,1,13642,105505
20150127,1,13643,105506
20150128,1,13644,105507
20150129,1,13645,105508
20150130,1,13646,105509
20150131,0,13646,105510
20150201,0,13646,105511
20150202,1,13647,105512
20150203,1,13648,105513
20150204,1,13649,105514
20150205,1,13650,105515
20150206,1,13651,105516
20150207,0,13651,105517
20150208,0,13651,105518
20150209,1,13652,105519
20150210,1,13653,105520
20150211,1,13654,105521
20150212,1,13655,105522
20150213,1,13656,105523
20150214,0,13656,105524
20150215,0,13656,105525
20150216,1,13657,105526
20150217,1,13658,105527
20150218,0,13658,105528
20150219,0,13658,105529
20150220,0,13658,105530
20150221,0,13658,105531
20150222,0,13658,105532
20150223,0,13658,105533
20150224,0,13658,105534
20150225,1,13659,105535
20150226,1,13660,105536
20150227,1,13661,105537
20150228,0,13661,105538
20150301,0,13661,105539
20150302,1,13662,105540
20150303,1,13663,105541
20150304,1,13664,105542
20150305,1,13665,105543
20150306,1,13666,105544
20150307,0,13666,105545
20150308,0,13666,105546
20150309,1,13667,105547
20150310,1,13668,105548
20150311,1,13669,105549
20150312,1,13670,105550
20150313,1,13671,105551
20150314,0,13671,105552
20150315,0,13671,105553
20150316,1,13672,105554
20150317,1,13673,105555
20150318,1,13674,105556
20150319,1,13675,105557
20150320,1,13676,105558
20150321,0,13676,105559
20150322,0,13676,105560
20150323,1,13677,105561
20150324,1,13678,105562
20150325,1,13679,105563
20150326,1,13680,105564
20150327,1,13681,105565
20150328,0,13681,105566
20150329,0,13681,105567
20150330,1,13682,105568
20150331,1,13683,105569
20150401,1,13684,105570
20150402,1,13685,105571
20150403,1,13686,105572
20150404,0,13686,105573
20150405,0,13686,105574
20150406,0,13686,105575
20150407,1,13687,105576
20150408,1,13688,105577
20150409,1,13689,105578
20150410,1,13690,105579
20150411,0,13690,105580
20150412,0,13690,105581
20150413,1,13691,105582
20150414,1,13692,105583
20150415,1,13693,105584
20150416,1,13694,105585
20150417,1,13695,105586
20150418,0,13695,105587
20150419,0,13695,105588
20150420,1,13696,105589
20150421,1,13697,105590
20150422,1,13698,105591
20150423,1,13699,105592
20150424,1,13700,105593
20150425,0,13700,105594
20150426,0,13700,105595
20150427,1,13701,105596
20150428,1,13702,105597
20150429,1,13703,105598
20150430,1,13704,105599
20150501,0,13704,105600
20150502,0,13704,105601
20150503,0,13704,105602
20150504,1,13705,105603
20150505,1,13706,105604
20150506,1,13707,105605
20150507,1,13708,105606
20150508,1,13709,105607
20150509,0,13709,105608
20150510,0,13709,105609
20150511,1,13710,105610
20150512,1,13711,105611
20150513,1,13712,105612
20150514,1,13713,105613
20150515,1,13714,105614
20150516,0,13714,105615
20150517,0,13714,105616
20150518,1,13715,105617
20150519,1,13716,105618
20150520,1,13717,105619
20150521,1,13718,105620
20150522,1,13719,105621
20150523,0,13719,105622
20150524,0,13719,105623
20150525,1,13720,105624
20150526,1,13721,105625
20150527,1,13722,105626
20150528,1,13723,105627
20150529,1,13724,105628
20150530,0,13724,105629
20150531,0,13724,105630
20150601,1,13725,105631
20150602,1,13726,105632
20150603,1,13727,105633
20150604,1,13728,105634
20150605,1,13729,105635
20150606,0,13729,105636
20150607,0,13729,105637
20150608,1,13730,105638
20150609,1,13731,105639
20150610,1,13732,105640
20150611,1,13733,105641
20150612,1,13734,105642
20150613,0,13734,105643
20150614,0,13734,105644
20150615,1,13735,105645
20150616,1,13736,105646
20150617,1,13737,105647
20150618,1,13738,105648
20150619,1,13739,105649
20150620,0,13739,105650
20150621,0,13739,105651
20150622,0,13739,105652
20150623,1,13740,105653
20150624,1,13741,105654
20150625,1,13742,105655
20150626,1,13743,105656
20150627,0,13743,105657
20150628,0,13743,105658
20150629,1,13744,105659
20150630,1,13745,105660
20150701,1,13746,105661
20150702,1,13747,105662
20150703,1,13748,105663
20150704,0,13748,105664
20150705,0,13748,105665
20150706,1,13749,105666
20150707,1,13750,105667
20150708,1,13751,105668
20150709,1,13752,105669
20150710,1,13753,105670
20150711,0,13753,105671
20150712,0,13753,105672
20150713,1,13754,105673
20150714,1,13755,105674
20150715,1,13756,105675
20150716,1,13757,105676
20150717,1,13758,105677
20150718,0,13758,105678
20150719,0,13758,105679
20150720,1,13759,105680
20150721,1,13760,105681
20150722,1,13761,105682
20150723,1,13762,105683
20150724,1,13763,105684
20150725,0,13763,105685
20150726,0,13763,105686
20150727,1,13764,105687
20150728,1,13765,105688
20150729,1,13766,105689
20150730,1,13767,105690
20150731,1,13768,105691
20150801,0,13768,105692
20150802,0,13768,105693
20150803,1,13769,105694
20150804,1,13770,105695
20150805,1,13771,105696
20150806,1,13772,105697
20150807,1,13773,105698
20150808,0,13773,105699
20150809,0,13773,105700
20150810,1,13774,105701
20150811,1,13775,105702
20150812,1,13776,105703
20150813,1,13777,105704
20150814,1,13778,105705
20150815,0,13778,105706
20150816,0,13778,105707
20150817,1,13779,105708
20150818,1,13780,105709
20150819,1,13781,105710
20150820,1,13782,105711
20150821,1,13783,105712
20150822,0,13783,105713
20150823,0,13783,105714
20150824,1,13784,105715
20150825,1,13785,105716
20150826,1,13786,105717
20150827,1,13787,105718
20150828,1,13788,105719
20150829,0,13788,105720
20150830,0,13788,105721
20150831,1,13789,105722
20150901,1,13790,105723
20150902,1,13791,105724
20150903,0,13791,105725
20150904,0,13791,105726
20150905,0,13791,105727
20150906,0,13791,105728
20150907,1,13792,105729
20150908,1,13793,105730
20150909,1,13794,105731
20150910,1,13795,105732
20150911,1,13796,105733
20150912,0,13796,105734
20150913,0,13796,105735
20150914,1,13797,105736
20150915,1,13798,105737
20150916,1,13799,105738
20150917,1,13800,105739
20150918,1,13801,105740
20150919,0,13801,105741
20150920,0,13801,105742
20150921,1,13802,105743
20150922,1,13803,105744
20150923,1,13804,105745
20150924,1,13805,105746
20150925,1,13806,105747
20150926,0,13806,105748
20150927,0,13806,105749
20150928,1,13807,105750
20150929,1,13808,105751
20150930,1,13809,105752
20151001,0,13809,105753
20151002,0,13809,105754
20151003,0,13809,105755
20151004,0,13809,105756
20151005,0,13809,105757
20151006,0,13809,105758
20151007,0,13809,105759
20151008,1,13810,105760
20151009,1,13811,105761
20151010,0,13811,105762
20151011,0,13811,105763
20151012,1,13812,105764
20151013,1,13813,105765
20151014,1,13814,105766
20151015,1,13815,105767
20151016,1,13816,105768
20151017,0,13816,105769
20151018,0,13816,105770
20151019,1,13817,105771
20151020,1,13818,105772
20151021,1,13819,105773
20151022,1,13820,105774
20151023,1,13821,105775
20151024,0,13821,105776
20151025,0,13821,105777
20151026,1,13822,105778
20151027,1,13823,105779
20151028,1,13824,105780
20151029,1,13825,105781
20151030,1,13826,105782
20151031,0,13826,105783
20151101,0,13826,105784
20151102,1,13827,105785
20151103,1,13828,105786
20151104,1,13829,105787
20151105,1,13830,105788
20151106,1,13831,105789
20151107,0,13831,105790
20151108,0,13831,105791
20151109,1,13832,105792
20151110,1,13833,105793
20151111,1,13834,105794
20151112,1,13835,105795
20151113,1,13836,105796
20151114,0,13836,105797
20151115,0,13836,105798
20151116,1,13837,105799
20151117,1,13838,105800
20151118,1,13839,105801
20151119,1,13840,105802
20151120,1,13841,105803
20151121,0,13841,105804
20151122,0,13841,105805
20151123,1,13842,105806
20151124,1,13843,105807
20151125,1,13844,105808
20151126,1,13845,105809
20151127,1,13846,105810
20151128,0,13846,105811
20151129,0,13846,105812
20151130,1,13847,105813
20151201,1,13848,105814
20151202,1,13849,105815
20151203,1,13850,105816
20151204,1,13851,105817
20151205,0,13851,105818
20151206,0,13851,105819
20151207,1,13852,105820
20151208,1,13853,105821
20151209,1,13854,105822
20151210,1,13855,105823
20151211,1,13856,105824
20151212,0,13856,105825
20151213,0,13856,105826
20151214,1,13857,105827
20151215,1,13858,105828
20151216,1,13859,105829
20151217,1,13860,105830
20151218,1,13861,105831
20151219,0,13861,105832
20151220,0,13861,105833
20151221,1,13862,105834
20151222,1,13863,105835
20151223,1,13864,105836
20151224,1,13865,105837
20151225,1,13866,105838
20151226,0,13866,105839
20151227,0,13866,105840
20151228,1,13867,105841
20151229,1,13868,105842
20151230,1,13869,105843
20151231,1,13870,105844
20160101,0,13870,105845
20160102,0,13870,105846
20160103,0,13870,105847
20160104,1,13871,105848
20160105,1,13872,105849
20160106,1,13873,105850
20160107,1,13874,105851
20160108,1,13875,105852
20160109,0,13875,105853
20160110,0,13875,105854
20160111,1,13876,105855
20160112,1,13877,105856
20160113,1,13878,105857
20160114,1,13879,105858
20160115,1,13880,105859
20160116,0,13880,105860
20160117,0,13880,105861
20160118,1,13881,105862
20160119,1,13882,105863
20160120,1,13883,105864
20160121,1,13884,105865
20160122,1,13885,105866
20160123,0,13885,105867
20160124,0,13885,105868
20160125,1,13886,105869
20160126,1,13887,105870
20160127,1,13888,105871
20160128,1,13889,105872
20160129,1,13890,105873
20160130,0,13890,105874
20160131,0,13890,105875
20160201,1,13891,105876
20160202,1,13892,105877
20160203,1,13893,105878
20160204,1,13894,105879
20160205,1,13895,105880
20160206,0,13895,105881
20160207,0,13895,105882
20160208,0,13895,105883
20160209,0,13895,105884
20160210,0,13895,105885
20160211,0,13895,105886
20160212,0,13895,105887
20160213,0,13895,105888
20160214,0,13895,105889
20160215,1,13896,105890
20160216,1,13897,105891
20160217,1,13898,105892
20160218,1,13899,105893
20160219,1,13900,105894
20160220,0,13900,105895
20160221,0,13900,105896
20160222,1,13901,105897
20160223,1,13902,105898
20160224,1,13903,105899
20160225,1,13904,105900
20160226,1,13905,105901
20160227,0,13905,105902
20160228,0,13905,105903
20160229,1,13906,105904
20160301,1,13907,105905
20160302,1,13908,105906
20160303,1,13909,105907
20160304,1,13910,105908
20160305,0,13910,105909
20160306,0,13910,105910
20160307,1,13911,105911
20160308,1,13912,105912
20160309,1,13913,105913
20160310,1,13914,105914
20160311,1,13915,105915
20160312,0,13915,105916
20160313,0,13915,105917
20160314,1,13916,105918
20160315,1,13917,105919
20160316,1,13918,105920
20160317,1,13919,105921
20160318,1,13920,105922
20160319,0,13920,105923
20160320,0,13920,105924
20160321,1,13921,105925
20160322,1,13922,105926
20160323,1,13923,105927
20160324,1,13924,105928
20160325,1,13925,105929
20160326,0,13925,105930
20160327,0,13925,105931
20160328,1,13926,105932
20160329,1,13927,105933
20160330,1,13928,105934
20160331,1,13929,105935
20160401,1,13930,105936
20160402,0,13930,105937
20160403,0,13930,105938
20160404,0,13930,105939
20160405,1,13931,105940
20160406,1,13932,105941
20160407,1,13933,105942
20160408,1,13934,105943
20160409,0,13934,105944
20160410,0,13934,105945
20160411,1,13935,105946
20160412,1,13936,105947
20160413,1,13937,105948
20160414,1,13938,105949
20160415,1,13939,105950
20160416,0,13939,105951
20160417,0,13939,105952
20160418,1,13940,105953
20160419,1,13941,105954
20160420,1,13942,105955
20160421,1,13943,105956
20160422,1,13944,105957
20160423,0,13944,105958
20160424,0,13944,105959
20160425,1,13945,105960
20160426,1,13946,105961
20160427,1,13947,105962
20160428,1,13948,105963
20160429,1,13949,105964
20160430,0,13949,105965
20160501,0,13949,105966
20160502,0,13949,105967
20160503,1,13950,105968
20160504,1,13951,105969
20160505,1,13952,105970
20160506,1,13953,105971
20160507,0,13953,105972
20160508,0,13953,105973
20160509,1,13954,105974
20160510,1,13955,105975
20160511,1,13956,105976
20160512,1,13957,105977
20160513,1,13958,105978
20160514,0,13958,105979
20160515,0,13958,105980
20160516,1,13959,105981
20160517,1,13960,105982
20160518,1,13961,105983
20160519,1,13962,105984
20160520,1,13963,105985
20160521,0,13963,105986
20160522,0,13963,105987
20160523,1,13964,105988
20160524,1,13965,105989
20160525,1,13966,105990
20160526,1,13967,105991
20160527,1,13968,105992
20160528,0,13968,105993
20160529,0,13968,105994
20160530,1,13969,105995
20160531,1,13970,105996
20160601,1,13971,105997
20160602,1,13972,105998
20160603,1,13973,105999
20160604,0,13973,106000
20160605,0,13973,106001
20160606,1,13974,106002
20160607,1,13975,106003
20160608,1,13976,106004
20160609,0,13976,106005
20160610,0,13976,106006
20160611,0,13976,106007
20160612,0,13976,106008
20160613,1,13977,106009
20160614,1,13978,106010
20160615,1,13979,106011
20160616,1,13980,106012
20160617,1,13981,106013
20160618,0,13981,106014
20160619,0,13981,106015
20160620,1,13982,106016
20160621,1,13983,106017
20160622,1,13984,106018
20160623,1,13985,106019
20160624,1,13986,106020
20160625,0,13986,106021
20160626,0,13986,106022
20160627,1,13987,106023
20160628,1,13988,106024
20160629,1,13989,106025
20160630,1,13990,106026
20160701,1,13991,106027
20160702,0,13991,106028
20160703,0,13991,106029
20160704,1,13992,106030
20160705,1,13993,106031
20160706,1,13994,106032
20160707,1,13995,106033
20160708,1,13996,106034
20160709,0,13996,106035
20160710,0,13996,106036
20160711,1,13997,106037
20160712,1,13998,106038
20160713,1,13999,106039
20160714,1,14000,106040
20160715,1,14001,106041
20160716,0,14001,106042
20160717,0,14001,106043
20160718,1,14002,106044
20160719,1,14003,106045
20160720,1,14004,106046
20160721,1,14005,106047
20160722,1,14006,106048
20160723,0,14006,106049
20160724,0,14006,106050
20160725,1,14007,106051
20160726,1,14008,106052
20160727,1,14009,106053
20160728,1,14010,106054
20160729,1,14011,106055
20160730,0,14011,106056
20160731,0,14011,106057
20160801,1,14012,106058
20160802,1,14013,106059
20160803,1,14014,106060
20160804,1,14015,106061
20160805,1,14016,106062
20160806,0,14016,106063
20160807,0,14016,106064
20160808,1,14017,106065
20160809,1,14018,106066
20160810,1,14019,106067
20160811,1,14020,106068
20160812,1,14021,106069
20160813,0,14021,106070
20160814,0,14021,106071
20160815,1,14022,106072
20160816,1,14023,106073
20160817,1,14024,106074
20160818,1,14025,106075
20160819,1,14026,106076
20160820,0,14026,106077
20160821,0,14026,106078
20160822,1,14027,106079
20160823,1,14028,106080
20160824,1,14029,106081
20160825,1,14030,106082
20160826,1,14031,106083
20160827,0,14031,106084
20160828,0,14031,106085
20160829,1,14032,106086
20160830,1,14033,106087
20160831,1,14034,106088
20160901,1,14035,106089
20160902,1,14036,106090
20160903,0,14036,106091
20160904,0,14036,106092
20160905,1,14037,106093
20160906,1,14038,106094
20160907,1,14039,106095
20160908,1,14040,106096
20160909,1,14041,106097
20160910,0,14041,106098
20160911,0,14041,106099
20160912,1,14042,106100
20160913,1,14043,106101
20160914,1,14044,106102
20160915,0,14044,106103
20160916,0,14044,106104
20160917,0,14044,106105
20160918,0,14044,106106
20160919,1,14045,106107
20160920,1,14046,106108
20160921,1,14047,106109
20160922,1,14048,106110
20160923,1,14049,106111
20160924,0,14049,106112
20160925,0,14049,106113
20160926,1,14050,106114
20160927,1,14051,106115
20160928,1,14052,106116
20160929,1,14053,106117
20160930,1,14054,106118
20161001,0,14054,106119
20161002,0,14054,106120
